id,sentiment
"""Vikas failed to create magic of love with an stale story and equally languid screenplay let down by average performances. Chemistry between lead pairs is also missing. Movie should not have been made with such an insipid script, instead of putting Shaan into it, Vikas should have made some efforts to make it Jaandaar. Regards Ashok Goswami""",movie
Horrible....,movie
just a shaandaar word is enough.,movie
awesome movie,movie
excellent dance and acting by shahid kapoor,movie
really a very good movie go to watch it guys u will love the movie,movie
must watch movie,movie
if u r young by heart u will love d movie loved shahid nd alia.,movie
Can't believe this movie came from,movie
1) Vikas Bahl - Best Director (Filmfare and National) 2014,movie
2) Shahid Kapoor - Best Actor (Filmfare 2014),movie
3) Alia Bhatt - Best Critic Actress (Filmfare 2014),movie
"""Everyone has acted well (in this order: Pankaj Kapur, Alia Bhatt, Sana Kapur, Shahid Kapoor) but story goes no where at all. The movie is made for just showing a couple of events, 3-4 songs and repetitive storyline!""",movie
"""Next time do well, Shahid, Alia and mainly Vikas!""",movie
very bad movie,movie
bekar bakwaas movie,movie
This movie is a cruel joke to audience sensibilities. What a sheer waste of incredible talent. It is sheer arrogance that movie makers treats audience with such crap. Remembered the experience of Ramgopal Verma ki aag after watching this movie.,movie
it's one time watch movie but only on desktop or laptop ...,movie
Spices were arranged very classically but the ultimate cooking resulted in a junk. Not enjoyable. Extremely slow pace too.,movie
dances are amazing,movie
there is now compition of epic disaster between shandar and bombay velvet,movie
2.5 I like,movie
"""Bollywood has opened a contest for the worst movie of 2015. Shandaar was nominated even before it released. Roy"""" is feeling jealous because they thought """"Roy' had no competition.""""""",movie
Nice Movie!!!good jodi shahid and alia!!great work.,movie
cool movie..,movie
average moive,movie
"""name is shaandaar but movie is not ordinary story, ordinary direction ok music .in acting dept only pankaj kapoor impress a lot although shahid is also good alia is just a showpiece its better for her that to focus on acting rather than skin show. just a ordinary movie nothing else""",movie
It is watchable.,movie
good movie......nice editing,movie
indian movie brainless hoti hain,movie
total TP,movie
waste of money,movie
Not even watchable...,movie
Much hyped rubbish movie of 2015,movie
Excellent to watch with kidds,movie
BEST MOVIE OF THE CENTURY....MUST WATCH,movie
Good movie to watch with kids !,movie
"""Different topic, good movie, direction could have been better.""",movie
Acting : Shahid kapoor is good Alia is lack luster. music is so-so not very good songs except title track and gullabbo.,movie
"""totally boring , no story, no good actor it is waste of time waste of money""",movie
Not watchable...,movie
"""A happy coincidence—like Alia, JJ also suffers from a sleep disorder. So the two of them take midnight swims, befriend a frog, go horse-riding, and befriend bugs or even better, they dance to an array of songs— like the catchy 'Gulabo' or the all-time favourite 50s ditty, 'Eena meena deeka.'""",movie
"""complete rubbish,i request the whole of india to boycott this shit,vikas bhal u are complete nonsence.if u have no talent do not waste peoples money,bastard return my money""",movie
MOvie is half in animation half in stills. There are few fun moments in the movie but film has no story. Film is just made to show exotic locations and adventure sports. Good performances by Shahid and Pankaj also failed to up the movie as there is nothing in the movie.,movie
"""complete rubbish,i request the whole of india to boycott this shit,vikas bhal u are complete nonsence.""",movie
"""The stakes in Shaandaar are so low the film keeps tripping over them. Alia, adopted daughter of businessman Vipin Arora (Pankaj Kapur), is detested by her stepmother and grandmother, who are obsessed with the family name. So far, so Cinderella, except that Alia is a perfectly happy child whose biggest problem is her insomnia. Enter another insomniac, Jagjinder Joginder (Shahid Kapoor), who’s planning the wedding of Alia’s sister to Robin, the eight-and-a-half-pack-sporting scion of a Sindhi business family. Will the two of them pass sleepless nights in each other’s company? Will this bother her doting father? The suspense will kill you.""",movie
"""Katti Batti was trashed by Indian critics but that movie was a hundred times better than Shaandaar! Shaandaar does not have any story or soul. Like the movie's protagonists, perhaps Bahl was also suffering from insomnia and ill-effects of smoking pot when making this rubbish and I am sure he also shared some of the pot with his producers and actors!""",movie
boaring,movie
okay,movie
"""Not that bad, one time watch. Father-daughter bonding shown extremely well in this movie""",movie
Bakwaas !! Alia proved her dumbness and Shahid is out of mind.,movie
"""No story, no clarity, total waste of time. Watch it for Aliya and Shahid, if you will!""",movie
"""No story, no clarity, total waste of time. Watch it for Aliya and Shahid, if you will!""",movie
"""It was the worst a movie can get. After such a mind blowing movie(queen) a director of that much of a talent could direct a movie like that. All that movie had was pretty faces. No story at all. Seems like scenes are shot on the spot, without any script. This movie will make u scream .""",movie
"""It was the worst a movie can get. After such a mind blowing movie(queen) a director of that much of a talent could direct a movie like that. All that movie had was pretty faces. No story at all. Seems like scenes are shot on the spot, without any script. This movie will make u scream .""",movie
no brainer...full bakwaas,movie
bakwas,movie
boring,movie
most boring film of the year..what happens to the director Vikas Bahl..how could he direct that kind of movie after directing a great movie like queen....,movie
Bakwas,movie
"""Watch only if you are dan of both, Sasha & Alia. Otherwise you just can't bear whats happening. Thats Gulabo song was a little saviour to keep to awake.""",movie
"""Not really bad , but to be honest expected a lot more from Vikas Bahl after Queen . Shahid & Pankaj Sir put in hearts out in the acting department . But overall it's quite boring . The first half is still good but the second half is totally intolerable . DISAPPOINTED""",movie
wastage of time....,movie
I am so embarrassed to even tell you guys that i watched Shaandar. Please BAN-shaandaar.,movie
Send your enemy to watch this movie to take revenge!,movie
"""This is an example where everything has been excellent,acting,photography superb but movie a failure due to poor concept n story.Seems to be made for kids,sorry to say.""",movie
"""This is an example where everything has been excellent,acting,photography superb but movie a failure due to poor concept n story.Seems to be made for kids,sorry to say.""",movie
"""If you think this review is incoherent, feel free to blame it on the film. Apart from some LOL jokes when the characters resort to abbreviations like PP (pairi pauna) or FTB (father-of-the-bride), this film serves up trite. Shahid, Pankaj and Sanah (the Kapur khandaan) went along for an all-expenses-paid vacation. And Alia, who saw Queen before she boarded the flight, was none the wiser.""",movie
"""Seriously, how was anyone to guess that this is a cruel joke played by Bahl on his investors and perhaps on an unsuspecting audience.""",movie
"""I dont know about other, but i liked the movie.... Pankaj-Alia were awesome.... and i can say one needs a different mindset to appreciate this like movie....""",movie
Not a good movie at all.,movie
Average movie,movie
Just an average movie and thanks to the story or the plot as you call it.,movie
May be avoided and you will see this movie soon on the TV.,movie
"""Alia, Pankaj and Shahid have acted well and so did the cute Kapoor gal.""",movie
